# matchedfilter ACCURACY table -- false dismissal, measured
#
# commit  d3fd917
# trials  24000 injected per cell
#
# THE GPU'S ALGORITHM, measured with the GPU filtering.
#
# accuracy.txt is the same grid measured with the CPU filtering, and the two
# are not interchangeable: where the CPU interpolates the coarse peak, the
# GPU escalates the whole interpolation window, so it refines a superset of
# the CPU's pairs. Measured over the 5600 shared cells at 24000 trials each,
# the GPU's summed dismissal is 0.807 of the CPU's -- 92% of cells agree
# within 2 sigma, 7% are genuinely lower, and 1% higher, which is fewer than
# the ~2.3% that 5600 two-sigma comparisons produce by chance.
#
# So the GPU was keeping a promise made for a more aggressive algorithm than
# it runs, and paying for it in refinement it did not need.
#
# Covers only the lengths the GPU backend runs. accuracy.txt still serves
# every other length and the CPU.
#
# KEY: n, taps, snr, in-band fraction f, effective bandwidth B_eff, coarse
# margin. BAND IS NOT IN THE KEY. Measured at n=8192, f=0.99, B_eff=16, the
# dismissal across bands 256, 512, 1024 and 2048 is 1.64, 1.88, 1.77 and
# 1.75e-2 -- a 1.14x spread inside the error bars, across band/B_eff from 16
# to 128. A candidate band enters only through the (f, B_eff) at its own
# edge, which selection computes from the reference.
#
# B_eff is sampled ABSOLUTELY, not as a fraction of the band. The previous
# grid did the latter, which tied it to the variable that does not matter
# and left a floor near band/10 -- so it never reached the values real
# references have. The FIR-search reference sits at B_eff 1.1 at every band.
#
# The margin dominates: 90x across 0.97 to 1.00, against 1.6x for 16x of n
# and 1.14x across every band. It gets the finest ladder.
#
# Rates below about 3/trials are not resolved and read as 0.0; that is a
# resolution floor, not a demonstration of safety.
#
# ACC2 n K snr f beff margin dismissal
ACC2 16384 4 6.50 0.9000 128.59 0.980 2.0700e-04
ACC2 16384 4 6.50 0.9000 128.59 1.000 4.8299e-04
ACC2 16384 4 6.50 0.9500 2.03 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9500 2.03 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9500 2.03 0.960 1.1468e-04
ACC2 16384 4 6.50 0.9500 2.03 0.980 4.0138e-04
ACC2 16384 4 6.50 0.9500 2.03 1.000 2.8670e-03
ACC2 16384 4 6.50 0.9500 3.94 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9500 3.94 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9500 3.94 0.960 5.8917e-05
ACC2 16384 4 6.50 0.9500 3.94 0.980 1.1783e-04
ACC2 16384 4 6.50 0.9500 3.94 1.000 1.4729e-03
ACC2 16384 4 6.50 0.9500 8.14 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9500 8.14 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9500 8.14 0.960 6.0694e-05
ACC2 16384 4 6.50 0.9500 8.14 0.980 1.8208e-04
ACC2 16384 4 6.50 0.9500 8.14 1.000 1.2746e-03
ACC2 16384 4 6.50 0.9500 16.12 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9500 16.12 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9500 16.12 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9500 16.12 0.980 2.5016e-04
ACC2 16384 4 6.50 0.9500 16.12 1.000 1.0632e-03
ACC2 16384 4 6.50 0.9500 32.61 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9500 32.61 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9500 32.61 0.960 6.4541e-05
ACC2 16384 4 6.50 0.9500 32.61 0.980 2.5816e-04
ACC2 16384 4 6.50 0.9500 32.61 1.000 9.0358e-04
ACC2 16384 4 6.50 0.9500 64.60 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9500 64.60 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9500 64.60 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9500 64.60 0.980 2.6567e-04
ACC2 16384 4 6.50 0.9500 64.60 1.000 9.2986e-04
ACC2 16384 4 6.50 0.9500 128.59 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9500 128.59 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9500 128.59 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9500 128.59 0.980 6.8241e-05
ACC2 16384 4 6.50 0.9500 128.59 1.000 2.7296e-04
ACC2 16384 4 6.50 0.9800 2.03 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 2.03 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 2.03 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 2.03 0.980 9.5494e-04
ACC2 16384 4 6.50 0.9800 2.03 1.000 1.8800e-02
ACC2 16384 4 6.50 0.9800 3.94 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 3.94 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 3.94 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 3.94 0.980 7.3157e-04
ACC2 16384 4 6.50 0.9800 3.94 1.000 9.6933e-03
ACC2 16384 4 6.50 0.9800 8.14 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 8.14 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 8.14 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 8.14 0.980 4.3698e-04
ACC2 16384 4 6.50 0.9800 8.14 1.000 5.0565e-03
ACC2 16384 4 6.50 0.9800 16.12 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 16.12 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 16.12 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 16.12 0.980 6.3808e-05
ACC2 16384 4 6.50 0.9800 16.12 1.000 2.9352e-03
ACC2 16384 4 6.50 0.9800 32.61 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 32.61 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 32.61 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 32.61 0.980 6.5445e-05
ACC2 16384 4 6.50 0.9800 32.61 1.000 1.4398e-03
ACC2 16384 4 6.50 0.9800 64.60 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 64.60 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 64.60 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 64.60 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9800 64.60 1.000 5.3551e-04
ACC2 16384 4 6.50 0.9800 128.59 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 128.59 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 128.59 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 128.59 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9800 128.59 1.000 1.3700e-04
ACC2 16384 4 6.50 0.9950 2.03 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 2.03 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 2.03 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 2.03 0.980 1.9217e-04
ACC2 16384 4 6.50 0.9950 2.03 1.000 4.5673e-02
ACC2 16384 4 6.50 0.9950 3.94 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 3.94 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 3.94 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 3.94 0.980 2.5967e-04
ACC2 16384 4 6.50 0.9950 3.94 1.000 3.1940e-02
ACC2 16384 4 6.50 0.9950 8.14 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 8.14 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 8.14 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 8.14 0.980 1.9707e-04
ACC2 16384 4 6.50 0.9950 8.14 1.000 2.2138e-02
ACC2 16384 4 6.50 0.9950 16.12 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 16.12 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 16.12 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 16.12 0.980 6.6653e-05
ACC2 16384 4 6.50 0.9950 16.12 1.000 1.3931e-02
ACC2 16384 4 6.50 0.9950 32.61 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 32.61 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 32.61 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 32.61 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9950 32.61 1.000 5.4811e-03
ACC2 16384 4 6.50 0.9950 64.60 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 64.60 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 64.60 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 64.60 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9950 64.60 1.000 6.8611e-04
ACC2 16384 4 6.50 0.9950 128.59 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 128.59 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 128.59 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 128.59 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9950 128.59 1.000 0.0000e+00
ACC2 16384 8 5.00 0.8000 2.03 0.900 1.0192e-04
ACC2 16384 8 5.00 0.8000 2.03 0.930 1.0192e-04
ACC2 16384 8 5.00 0.8000 2.03 0.960 1.5287e-04
ACC2 16384 8 5.00 0.8000 2.03 0.980 3.0575e-04
ACC2 16384 8 5.00 0.8000 2.03 1.000 7.1341e-04
ACC2 16384 8 5.00 0.8000 3.94 0.900 0.0000e+00
ACC2 16384 8 5.00 0.8000 3.94 0.930 0.0000e+00
ACC2 16384 8 5.00 0.8000 3.94 0.960 1.0577e-04
ACC2 16384 8 5.00 0.8000 3.94 0.980 2.6442e-04
ACC2 16384 8 5.00 0.8000 3.94 1.000 4.7596e-04
ACC2 16384 8 5.00 0.8000 8.14 0.900 5.5185e-05
ACC2 16384 8 5.00 0.8000 8.14 0.930 5.5185e-05
ACC2 16384 8 5.00 0.8000 8.14 0.960 2.2074e-04
ACC2 16384 8 5.00 0.8000 8.14 0.980 3.3111e-04
ACC2 16384 8 5.00 0.8000 8.14 1.000 6.0703e-04
ACC2 16384 8 5.00 0.8000 16.12 0.900 5.7537e-05
ACC2 16384 8 5.00 0.8000 16.12 0.930 5.7537e-05
ACC2 16384 8 5.00 0.8000 16.12 0.960 1.1507e-04
ACC2 16384 8 5.00 0.8000 16.12 0.980 2.3015e-04
ACC2 16384 8 5.00 0.8000 16.12 1.000 2.8769e-04
ACC2 16384 8 5.00 0.8000 32.61 0.900 0.0000e+00
ACC2 16384 8 5.00 0.8000 32.61 0.930 6.0136e-05
ACC2 16384 8 5.00 0.8000 32.61 0.960 6.0136e-05
ACC2 16384 8 5.00 0.8000 32.61 0.980 3.0068e-04
ACC2 16384 8 5.00 0.8000 32.61 1.000 4.8109e-04
ACC2 16384 8 5.00 0.8000 64.60 0.900 0.0000e+00
ACC2 16384 8 5.00 0.8000 64.60 0.930 0.0000e+00
ACC2 16384 8 5.00 0.8000 64.60 0.960 0.0000e+00
ACC2 16384 8 5.00 0.8000 64.60 0.980 6.2096e-05
ACC2 16384 8 5.00 0.8000 64.60 1.000 6.2096e-05
ACC2 16384 8 5.00 0.8000 128.59 0.900 0.0000e+00
ACC2 16384 8 5.00 0.8000 128.59 0.930 0.0000e+00
ACC2 16384 8 5.00 0.8000 128.59 0.960 0.0000e+00
ACC2 16384 8 5.00 0.8000 128.59 0.980 0.0000e+00
ACC2 16384 8 5.00 0.8000 128.59 1.000 6.4057e-05
ACC2 16384 8 5.00 0.9000 2.03 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 2.03 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9000 2.03 0.960 2.5698e-04
ACC2 16384 8 5.00 0.9000 2.03 0.980 5.6535e-04
ACC2 16384 8 5.00 0.9000 2.03 1.000 1.8502e-03
ACC2 16384 8 5.00 0.9000 3.94 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 3.94 0.930 5.2952e-05
ACC2 16384 8 5.00 0.9000 3.94 0.960 1.0590e-04
ACC2 16384 8 5.00 0.9000 3.94 0.980 4.7657e-04
ACC2 16384 8 5.00 0.9000 3.94 1.000 1.4297e-03
ACC2 16384 8 5.00 0.9000 8.14 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 8.14 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9000 8.14 0.960 1.6454e-04
ACC2 16384 8 5.00 0.9000 8.14 0.980 2.7423e-04
ACC2 16384 8 5.00 0.9000 8.14 1.000 1.0969e-03
ACC2 16384 8 5.00 0.9000 16.12 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 16.12 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9000 16.12 0.960 1.7070e-04
ACC2 16384 8 5.00 0.9000 16.12 0.980 3.4139e-04
ACC2 16384 8 5.00 0.9000 16.12 1.000 7.9659e-04
ACC2 16384 8 5.00 0.9000 32.61 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 32.61 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9000 32.61 0.960 3.5440e-04
ACC2 16384 8 5.00 0.9000 32.61 0.980 5.9067e-04
ACC2 16384 8 5.00 0.9000 32.61 1.000 8.8600e-04
ACC2 16384 8 5.00 0.9000 64.60 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 64.60 0.930 6.1177e-05
ACC2 16384 8 5.00 0.9000 64.60 0.960 6.1177e-05
ACC2 16384 8 5.00 0.9000 64.60 0.980 2.4471e-04
ACC2 16384 8 5.00 0.9000 64.60 1.000 6.1177e-04
ACC2 16384 8 5.00 0.9000 128.59 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 128.59 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9000 128.59 0.960 2.5253e-04
ACC2 16384 8 5.00 0.9000 128.59 0.980 3.7879e-04
ACC2 16384 8 5.00 0.9000 128.59 1.000 6.9444e-04
ACC2 16384 8 5.00 0.9500 2.03 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 2.03 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 2.03 0.960 4.8023e-04
ACC2 16384 8 5.00 0.9500 2.03 0.980 2.4545e-03
ACC2 16384 8 5.00 0.9500 2.03 1.000 9.4979e-03
ACC2 16384 8 5.00 0.9500 3.94 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 3.94 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 3.94 0.960 4.3709e-04
ACC2 16384 8 5.00 0.9500 3.94 0.980 1.1474e-03
ACC2 16384 8 5.00 0.9500 3.94 1.000 5.6275e-03
ACC2 16384 8 5.00 0.9500 8.14 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 8.14 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 8.14 0.960 1.6854e-04
ACC2 16384 8 5.00 0.9500 8.14 0.980 5.6180e-04
ACC2 16384 8 5.00 0.9500 8.14 1.000 2.8090e-03
ACC2 16384 8 5.00 0.9500 16.12 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 16.12 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 16.12 0.960 1.1606e-04
ACC2 16384 8 5.00 0.9500 16.12 0.980 3.4819e-04
ACC2 16384 8 5.00 0.9500 16.12 1.000 1.7990e-03
ACC2 16384 8 5.00 0.9500 32.61 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 32.61 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 32.61 0.960 5.9959e-05
ACC2 16384 8 5.00 0.9500 32.61 0.980 2.9980e-04
ACC2 16384 8 5.00 0.9500 32.61 1.000 1.4390e-03
ACC2 16384 8 5.00 0.9500 64.60 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 64.60 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 64.60 0.960 1.8503e-04
ACC2 16384 8 5.00 0.9500 64.60 0.980 4.3173e-04
ACC2 16384 8 5.00 0.9500 64.60 1.000 1.2335e-03
ACC2 16384 8 5.00 0.9500 128.59 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 128.59 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 128.59 0.960 6.3387e-05
ACC2 16384 8 5.00 0.9500 128.59 0.980 1.9016e-04
ACC2 16384 8 5.00 0.9500 128.59 1.000 5.7049e-04
ACC2 16384 8 5.00 0.9800 2.03 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 2.03 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 2.03 0.960 2.8333e-04
ACC2 16384 8 5.00 0.9800 2.03 0.980 4.8733e-03
ACC2 16384 8 5.00 0.9800 2.03 1.000 3.1450e-02
ACC2 16384 8 5.00 0.9800 3.94 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 3.94 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 3.94 0.960 1.1533e-04
ACC2 16384 8 5.00 0.9800 3.94 0.980 2.5373e-03
ACC2 16384 8 5.00 0.9800 3.94 1.000 1.9780e-02
ACC2 16384 8 5.00 0.9800 8.14 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 8.14 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 8.14 0.960 1.1809e-04
ACC2 16384 8 5.00 0.9800 8.14 0.980 1.2990e-03
ACC2 16384 8 5.00 0.9800 8.14 1.000 1.0274e-02
ACC2 16384 8 5.00 0.9800 16.12 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 16.12 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 16.12 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9800 16.12 0.980 4.2222e-04
ACC2 16384 8 5.00 0.9800 16.12 1.000 6.8159e-03
ACC2 16384 8 5.00 0.9800 32.61 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 32.61 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 32.61 0.960 6.1851e-05
ACC2 16384 8 5.00 0.9800 32.61 0.980 3.7110e-04
ACC2 16384 8 5.00 0.9800 32.61 1.000 2.9688e-03
ACC2 16384 8 5.00 0.9800 64.60 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 64.60 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 64.60 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9800 64.60 0.980 1.8939e-04
ACC2 16384 8 5.00 0.9800 64.60 1.000 2.0833e-03
ACC2 16384 8 5.00 0.9800 128.59 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 128.59 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 128.59 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9800 128.59 0.980 1.2877e-04
ACC2 16384 8 5.00 0.9800 128.59 1.000 1.2233e-03
ACC2 16384 8 5.00 0.9950 2.03 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 2.03 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 2.03 0.960 6.1241e-05
ACC2 16384 8 5.00 0.9950 2.03 0.980 6.6140e-03
ACC2 16384 8 5.00 0.9950 2.03 1.000 5.8914e-02
ACC2 16384 8 5.00 0.9950 3.94 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 3.94 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 3.94 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 3.94 0.980 3.7865e-03
ACC2 16384 8 5.00 0.9950 3.94 1.000 4.5500e-02
ACC2 16384 8 5.00 0.9950 8.14 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 8.14 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 8.14 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 8.14 0.980 1.5739e-03
ACC2 16384 8 5.00 0.9950 8.14 1.000 3.3493e-02
ACC2 16384 8 5.00 0.9950 16.12 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 16.12 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 16.12 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 16.12 0.980 9.5511e-04
ACC2 16384 8 5.00 0.9950 16.12 1.000 2.4706e-02
ACC2 16384 8 5.00 0.9950 32.61 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 32.61 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 32.61 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 32.61 0.980 1.9404e-04
ACC2 16384 8 5.00 0.9950 32.61 1.000 1.4035e-02
ACC2 16384 8 5.00 0.9950 64.60 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 64.60 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 64.60 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 64.60 0.980 2.6178e-04
ACC2 16384 8 5.00 0.9950 64.60 1.000 9.4895e-03
ACC2 16384 8 5.00 0.9950 128.59 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 128.59 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 128.59 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 128.59 0.980 6.6273e-05
ACC2 16384 8 5.00 0.9950 128.59 1.000 3.4462e-03
ACC2 16384 8 5.50 0.8000 2.03 0.900 0.0000e+00
ACC2 16384 8 5.50 0.8000 2.03 0.930 5.3821e-05
ACC2 16384 8 5.50 0.8000 2.03 0.960 1.0764e-04
ACC2 16384 8 5.50 0.8000 2.03 0.980 4.8439e-04
ACC2 16384 8 5.50 0.8000 2.03 1.000 8.0732e-04
ACC2 16384 8 5.50 0.8000 3.94 0.900 0.0000e+00
ACC2 16384 8 5.50 0.8000 3.94 0.930 0.0000e+00
ACC2 16384 8 5.50 0.8000 3.94 0.960 1.1225e-04
ACC2 16384 8 5.50 0.8000 3.94 0.980 2.2449e-04
ACC2 16384 8 5.50 0.8000 3.94 1.000 3.9286e-04
ACC2 16384 8 5.50 0.8000 8.14 0.900 5.8692e-05
ACC2 16384 8 5.50 0.8000 8.14 0.930 5.8692e-05
ACC2 16384 8 5.50 0.8000 8.14 0.960 2.9346e-04
ACC2 16384 8 5.50 0.8000 8.14 0.980 4.1085e-04
ACC2 16384 8 5.50 0.8000 8.14 1.000 7.6300e-04
ACC2 16384 8 5.50 0.8000 16.12 0.900 6.1084e-05
ACC2 16384 8 5.50 0.8000 16.12 0.930 6.1084e-05
ACC2 16384 8 5.50 0.8000 16.12 0.960 1.2217e-04
ACC2 16384 8 5.50 0.8000 16.12 0.980 3.0542e-04
ACC2 16384 8 5.50 0.8000 16.12 1.000 5.4975e-04
ACC2 16384 8 5.50 0.8000 32.61 0.900 0.0000e+00
ACC2 16384 8 5.50 0.8000 32.61 0.930 6.3408e-05
ACC2 16384 8 5.50 0.8000 32.61 0.960 1.9022e-04
ACC2 16384 8 5.50 0.8000 32.61 0.980 4.4385e-04
ACC2 16384 8 5.50 0.8000 32.61 1.000 5.7067e-04
ACC2 16384 8 5.50 0.8000 64.60 0.900 0.0000e+00
ACC2 16384 8 5.50 0.8000 64.60 0.930 0.0000e+00
ACC2 16384 8 5.50 0.8000 64.60 0.960 6.5313e-05
ACC2 16384 8 5.50 0.8000 64.60 0.980 2.6125e-04
ACC2 16384 8 5.50 0.8000 64.60 1.000 3.9188e-04
ACC2 16384 8 5.50 0.8000 128.59 0.900 0.0000e+00
ACC2 16384 8 5.50 0.8000 128.59 0.930 0.0000e+00
ACC2 16384 8 5.50 0.8000 128.59 0.960 0.0000e+00
ACC2 16384 8 5.50 0.8000 128.59 0.980 6.7304e-05
ACC2 16384 8 5.50 0.8000 128.59 1.000 5.3843e-04
ACC2 16384 8 5.50 0.9000 2.03 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 2.03 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 2.03 0.960 5.3367e-05
ACC2 16384 8 5.50 0.9000 2.03 0.980 2.1347e-04
ACC2 16384 8 5.50 0.9000 2.03 1.000 1.3342e-03
ACC2 16384 8 5.50 0.9000 3.94 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 3.94 0.930 5.5015e-05
ACC2 16384 8 5.50 0.9000 3.94 0.960 5.5015e-05
ACC2 16384 8 5.50 0.9000 3.94 0.980 3.3009e-04
ACC2 16384 8 5.50 0.9000 3.94 1.000 1.2103e-03
ACC2 16384 8 5.50 0.9000 8.14 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 8.14 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 8.14 0.960 1.1430e-04
ACC2 16384 8 5.50 0.9000 8.14 0.980 2.2860e-04
ACC2 16384 8 5.50 0.9000 8.14 1.000 8.5724e-04
ACC2 16384 8 5.50 0.9000 16.12 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 16.12 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 16.12 0.960 1.7762e-04
ACC2 16384 8 5.50 0.9000 16.12 0.980 2.3683e-04
ACC2 16384 8 5.50 0.9000 16.12 1.000 7.6969e-04
ACC2 16384 8 5.50 0.9000 32.61 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 32.61 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 32.61 0.960 3.0737e-04
ACC2 16384 8 5.50 0.9000 32.61 0.980 5.5327e-04
ACC2 16384 8 5.50 0.9000 32.61 1.000 6.7622e-04
ACC2 16384 8 5.50 0.9000 64.60 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 64.60 0.930 6.3678e-05
ACC2 16384 8 5.50 0.9000 64.60 0.960 1.2736e-04
ACC2 16384 8 5.50 0.9000 64.60 0.980 2.5471e-04
ACC2 16384 8 5.50 0.9000 64.60 1.000 7.0046e-04
ACC2 16384 8 5.50 0.9000 128.59 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 128.59 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 128.59 0.960 2.6333e-04
ACC2 16384 8 5.50 0.9000 128.59 0.980 3.2916e-04
ACC2 16384 8 5.50 0.9000 128.59 1.000 6.5833e-04
ACC2 16384 8 5.50 0.9500 2.03 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 2.03 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 2.03 0.960 3.2805e-04
ACC2 16384 8 5.50 0.9500 2.03 0.980 1.2575e-03
ACC2 16384 8 5.50 0.9500 2.03 1.000 7.5451e-03
ACC2 16384 8 5.50 0.9500 3.94 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 3.94 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 3.94 0.960 1.6869e-04
ACC2 16384 8 5.50 0.9500 3.94 0.980 6.1853e-04
ACC2 16384 8 5.50 0.9500 3.94 1.000 3.0364e-03
ACC2 16384 8 5.50 0.9500 8.14 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 8.14 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 8.14 0.960 1.1581e-04
ACC2 16384 8 5.50 0.9500 8.14 0.980 4.6326e-04
ACC2 16384 8 5.50 0.9500 8.14 1.000 1.8530e-03
ACC2 16384 8 5.50 0.9500 16.12 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 16.12 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 16.12 0.960 1.1955e-04
ACC2 16384 8 5.50 0.9500 16.12 0.980 2.9886e-04
ACC2 16384 8 5.50 0.9500 16.12 1.000 1.3150e-03
ACC2 16384 8 5.50 0.9500 32.61 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 32.61 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 32.61 0.960 6.1667e-05
ACC2 16384 8 5.50 0.9500 32.61 0.980 3.0834e-04
